qid,form_id,form_type,lang,type,question,answer
F0099-r-elig-hi,F0099,ration_card,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0099-r-elig-bn,F0099,ration_card,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0099-r-elig-te,F0099,ration_card,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0099-r-elig-ta,F0099,ration_card,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0099-r-elig-mr,F0099,ration_card,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0099-r-elig-kn,F0099,ration_card,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0100-x-applicant_name-en,F0100,ration_card,en,extraction,Applicant Name?,Ramesh Kumar
F0100-x-applicant_name-hi,F0100,ration_card,hi,extraction,आवेदक का नाम?,रमेश कुमार
F0100-x-applicant_name-bn,F0100,ration_card,bn,extraction,আবেদনকারীর নাম?,রমেশ কুমার
F0100-x-applicant_name-te,F0100,ration_card,te,extraction,దరఖాస్తుదారు పేరు?,రమేష్ కుమార్
F0100-x-applicant_name-ta,F0100,ration_card,ta,extraction,விண்ணப்பதாரர் பெயர்?,ரமேஷ் குமார்
F0100-x-applicant_name-mr,F0100,ration_card,mr,extraction,अर्जदाराचे नाव?,रमेश कुमार
F0100-x-applicant_name-kn,F0100,ration_card,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ರಮೇಶ್ ಕುಮಾರ್
F0100-x-district-en,F0100,ration_card,en,extraction,District?,Visakhapatnam
F0100-x-district-hi,F0100,ration_card,hi,extraction,जिला?,विशाखापत्तनम
F0100-x-district-bn,F0100,ration_card,bn,extraction,জেলা?,বিশাখাপত্তনম
F0100-x-district-te,F0100,ration_card,te,extraction,జిల్లా?,విశాఖపట్నం
F0100-x-district-ta,F0100,ration_card,ta,extraction,மாவட்டம்?,விசாகப்பட்டினம்
F0100-x-district-mr,F0100,ration_card,mr,extraction,जिल्हा?,विशाखापट्टणम
F0100-x-district-kn,F0100,ration_card,kn,extraction,ಜಿಲ್ಲೆ?,ವಿಶಾಖಪಟ್ಟಣಂ
F0100-x-annual_income-en,F0100,ration_card,en,extraction,Annual Income (Rs.)?,96000
F0100-x-annual_income-hi,F0100,ration_card,hi,extraction,वार्षिक आय (रु.)?,96000
F0100-x-annual_income-bn,F0100,ration_card,bn,extraction,বার্ষিক আয় (টাকা)?,96000
F0100-x-annual_income-te,F0100,ration_card,te,extraction,వార్షిక ఆదాయం (రూ.)?,96000
F0100-x-annual_income-ta,F0100,ration_card,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,96000
F0100-x-annual_income-mr,F0100,ration_card,mr,extraction,वार्षिक उत्पन्न (रु.)?,96000
F0100-x-annual_income-kn,F0100,ration_card,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,96000
F0100-x-family_members-en,F0100,ration_card,en,extraction,Number of Family Members?,6
F0100-x-family_members-hi,F0100,ration_card,hi,extraction,परिवार के सदस्यों की संख्या?,6
F0100-x-family_members-bn,F0100,ration_card,bn,extraction,পরিবারের সদস্য সংখ্যা?,6
F0100-x-family_members-te,F0100,ration_card,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,6
F0100-x-family_members-ta,F0100,ration_card,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,6
F0100-x-family_members-mr,F0100,ration_card,mr,extraction,कुटुंब सदस्यांची संख्या?,6
F0100-x-family_members-kn,F0100,ration_card,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,6
F0100-x-category-en,F0100,ration_card,en,extraction,Category?,OBC
F0100-x-category-hi,F0100,ration_card,hi,extraction,श्रेणी?,OBC
F0100-x-category-bn,F0100,ration_card,bn,extraction,শ্রেণী?,OBC
F0100-x-category-te,F0100,ration_card,te,extraction,వర్గం?,OBC
F0100-x-category-ta,F0100,ration_card,ta,extraction,பிரிவு?,OBC
F0100-x-category-mr,F0100,ration_card,mr,extraction,प्रवर्ग?,OBC
F0100-x-category-kn,F0100,ration_card,kn,extraction,ವರ್ಗ?,OBC
F0100-r-elig-en,F0100,ration_card,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",yes
F0100-r-elig-hi,F0100,ration_card,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",yes
F0100-r-elig-bn,F0100,ration_card,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",yes
F0100-r-elig-te,F0100,ration_card,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",yes
F0100-r-elig-ta,F0100,ration_card,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",yes
F0100-r-elig-mr,F0100,ration_card,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",yes
F0100-r-elig-kn,F0100,ration_card,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",yes
F0101-x-applicant_name-en,F0101,old_age_pension,en,extraction,Applicant Name?,Meena Kumari
F0101-x-applicant_name-hi,F0101,old_age_pension,hi,extraction,आवेदक का नाम?,मीना कुमारी
F0101-x-applicant_name-bn,F0101,old_age_pension,bn,extraction,আবেদনকারীর নাম?,মীনা কুমারী
F0101-x-applicant_name-te,F0101,old_age_pension,te,extraction,దరఖాస్తుదారు పేరు?,మీనా కుమారి
F0101-x-applicant_name-ta,F0101,old_age_pension,ta,extraction,விண்ணப்பதாரர் பெயர்?,மீனா குமாரி
F0101-x-applicant_name-mr,F0101,old_age_pension,mr,extraction,अर्जदाराचे नाव?,मीना कुमारी
F0101-x-applicant_name-kn,F0101,old_age_pension,kn,extraction,ಅರ್ಜಿದಾರರ ಹೆಸರು?,ಮೀನಾ ಕುಮಾರಿ
F0101-x-district-en,F0101,old_age_pension,en,extraction,District?,Visakhapatnam
F0101-x-district-hi,F0101,old_age_pension,hi,extraction,जिला?,विशाखापत्तनम
F0101-x-district-bn,F0101,old_age_pension,bn,extraction,জেলা?,বিশাখাপত্তনম
F0101-x-district-te,F0101,old_age_pension,te,extraction,జిల్లా?,విశాఖపట్నం
F0101-x-district-ta,F0101,old_age_pension,ta,extraction,மாவட்டம்?,விசாகப்பட்டினம்
F0101-x-district-mr,F0101,old_age_pension,mr,extraction,जिल्हा?,विशाखापट्टणम
F0101-x-district-kn,F0101,old_age_pension,kn,extraction,ಜಿಲ್ಲೆ?,ವಿಶಾಖಪಟ್ಟಣಂ
F0101-x-annual_income-en,F0101,old_age_pension,en,extraction,Annual Income (Rs.)?,145000
F0101-x-annual_income-hi,F0101,old_age_pension,hi,extraction,वार्षिक आय (रु.)?,145000
F0101-x-annual_income-bn,F0101,old_age_pension,bn,extraction,বার্ষিক আয় (টাকা)?,145000
F0101-x-annual_income-te,F0101,old_age_pension,te,extraction,వార్షిక ఆదాయం (రూ.)?,145000
F0101-x-annual_income-ta,F0101,old_age_pension,ta,extraction,ஆண்டு வருமானம் (ரூ.)?,145000
F0101-x-annual_income-mr,F0101,old_age_pension,mr,extraction,वार्षिक उत्पन्न (रु.)?,145000
F0101-x-annual_income-kn,F0101,old_age_pension,kn,extraction,ವಾರ್ಷಿಕ ಆದಾಯ (ರೂ.)?,145000
F0101-x-family_members-en,F0101,old_age_pension,en,extraction,Number of Family Members?,6
F0101-x-family_members-hi,F0101,old_age_pension,hi,extraction,परिवार के सदस्यों की संख्या?,6
F0101-x-family_members-bn,F0101,old_age_pension,bn,extraction,পরিবারের সদস্য সংখ্যা?,6
F0101-x-family_members-te,F0101,old_age_pension,te,extraction,కుటుంబ సభ్యుల సంఖ్య?,6
F0101-x-family_members-ta,F0101,old_age_pension,ta,extraction,குடும்ப உறுப்பினர்கள் எண்ணிக்கை?,6
F0101-x-family_members-mr,F0101,old_age_pension,mr,extraction,कुटुंब सदस्यांची संख्या?,6
F0101-x-family_members-kn,F0101,old_age_pension,kn,extraction,ಕುಟುಂಬ ಸದಸ್ಯರ ಸಂಖ್ಯೆ?,6
F0101-x-category-en,F0101,old_age_pension,en,extraction,Category?,OBC
F0101-x-category-hi,F0101,old_age_pension,hi,extraction,श्रेणी?,OBC
F0101-x-category-bn,F0101,old_age_pension,bn,extraction,শ্রেণী?,OBC
F0101-x-category-te,F0101,old_age_pension,te,extraction,వర్గం?,OBC
F0101-x-category-ta,F0101,old_age_pension,ta,extraction,பிரிவு?,OBC
F0101-x-category-mr,F0101,old_age_pension,mr,extraction,प्रवर्ग?,OBC
F0101-x-category-kn,F0101,old_age_pension,kn,extraction,ವರ್ಗ?,OBC
F0101-r-elig-en,F0101,old_age_pension,en,reasoning,"Based on the income cap and household size rule, is this applicant eligible? Answer yes or no.",no
F0101-r-elig-hi,F0101,old_age_pension,hi,reasoning,"आय सीमा और परिवार के आकार के नियम के आधार पर, क्या यह आवेदक पात्र है? हाँ या नहीं में उत्तर दें।",no
F0101-r-elig-bn,F0101,old_age_pension,bn,reasoning,"আয়ের সীমা এবং পরিবারের আকারের নিয়ম অনুসারে, এই আবেদনকারী কি যোগ্য? হ্যাঁ বা না উত্তর দিন।",no
F0101-r-elig-te,F0101,old_age_pension,te,reasoning,"ఆదాయ పరిమితి మరియు కుటుంబ పరిమాణ నియమం ఆధారంగా, ఈ దరఖాస్తుదారు అర్హులా? అవును లేదా కాదు అని సమాధానం ఇవ్వండి.",no
F0101-r-elig-ta,F0101,old_age_pension,ta,reasoning,"வருமான வரம்பு மற்றும் குடும்ப அளவு விதியின் அடிப்படையில், இந்த விண்ணப்பதாரர் தகுதியானவரா? ஆம் அல்லது இல்லை என பதிலளிக்கவும்.",no
F0101-r-elig-mr,F0101,old_age_pension,mr,reasoning,"उत्पन्न मर्यादा आणि कुटुंब आकाराच्या नियमानुसार, हा अर्जदार पात्र आहे का? होय किंवा नाही उत्तर द्या.",no
F0101-r-elig-kn,F0101,old_age_pension,kn,reasoning,"ಆದಾಯ ಮಿತಿ ಮತ್ತು ಕುಟುಂಬ ಗಾತ್ರದ ನಿಯಮದ ಆಧಾರದ ಮೇಲೆ, ಈ ಅರ್ಜಿದಾರರು ಅರ್ಹರೇ? ಹೌದು ಅಥವಾ ಇಲ್ಲ ಎಂದು ಉತ್ತರಿಸಿ.",no
